央视频道,#genre#
安徽卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225691/index.m3u8
北京纪实,http://39.135.138.59:18890/PLTV/88888910/224/3221225676/index.m3u8
北京卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225673/index.m3u8
兵团卫视,http://test5.btzx.com.cn/live/btxjbtws.stream/playlist.m3u8
东方卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225658/index.m3u8
东南卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225657/index.m3u8
甘肃卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225724/index.m3u8
广东卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225701/index.m3u8
广西卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225731/index.m3u8
贵州卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225728/index.m3u8
海南卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225722/index.m3u8
河北卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225732/index.m3u8
黑龙江卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225690/index.m3u8
湖北卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225699/index.m3u8
湖南卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225704/index.m3u8
吉林卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225680/index.m3u8
江苏卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225702/index.m3u8
江西卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225705/index.m3u8
辽宁卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225696/index.m3u8
龙江卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225690/index.m3u8
内蒙古卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225667/index.m3u8
宁夏卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225726/index.m3u8
青海卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225727/index.m3u8
三沙卫视,http://pull2.ssws.tv/live/SswsTV20210803.m3u8
山东卫视,http://39.136.48.2:8089/PLTV/88888888/224/3221226144/index.m3u8
山东卫视,http://39.136.48.5:8089/PLTV/88888888/224/3221226144/index.m3u8
山东卫视,http://39.136.48.6:8089/PLTV/88888888/224/3221226144/index.m3u8
山东卫视,http://39.136.48.7:8089/PLTV/88888888/224/3221226144/index.m3u8
山东卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225697/index.m3u8
山西卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225730/index.m3u8
陕西卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225729/index.m3u8
上海纪实,http://39.135.138.59:18890/PLTV/88888910/224/3221225655/index.m3u8
深圳卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225700/index.m3u8
四川卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225733/index.m3u8
天津卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225698/index.m3u8
西藏卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225723/index.m3u8
新疆卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225725/index.m3u8
云南卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225664/index.m3u8
浙江卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225703/index.m3u8
重庆卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225692/index.m3u8
北京卫视,http://39.135.138.60:18890/PLTV/88888910/224/3221225673/index.m3u8#http://39.135.138.59:18890/PLTV/88888910/224/3221225674/index.m3u8#http://140.207.241.3:8080/live/program/live/bjwshd/4000000/mnf.m3u8#http://39.134.115.163:8080/PLTV/88888910/224/3221225674/index.m3u8#http://140.207.241.2:8080/live/program/live/bjwshd/4000000/mnf.m3u8#http://39.134.115.163:8080/PLTV/88888910/224/3221225673/index.m3u8#http://39.134.115.163:8080/PLTV/88888910/224/3221225674/index.m3u8#http://39.135.138.58:18890/PLTV/88888888/224/3221225673/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225600/index.m3u8?fmt=ts2hls#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225673/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225674/index.m3u8#http://shbu.live.bestvcdn.com.cn:8080/live/program/live/bjwshd/2300000/mnf.m3u8#http://shbu.live.bestvcdn.com.cn:8080/live/program/live/bjwshd/4000000/mnf.m3u8#http://39.135.138.59:18890/PLTV/88888910/224/3221225674/index.m3u8#http://39.135.49.209:6610/PLTV/88888888/224/3221225826/1.m3u8?servicetype=1#http://39.135.49.209:6610/PLTV/88888888/224/3221225937/1.m3u8?servicetype=1#http://39.135.49.209:6610/PLTV/88888888/224/3221227246/1.m3u8?servicetype=1#http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226222/index.m3u8#http://171.108.239.90:8181/tsfile/live/1062_1.m3u8#http://59.44.10.113:9901/tsfile/live/1012_1.m3u8#http://39.135.55.105:6610/PLTV/88888888/224/3221225826/index.m3u8?servicetype=1#http://39.135.55.105:6610/PLTV/88888888/224/3221227246/index.m3u8?servicetype=1#http://39.134.115.163:8080/PLTV/88888910/224/3221225673/index.m3u8
重庆卫视,http://39.135.138.60:18890/PLTV/88888910/224/3221225692/index.m3u8#http://183.207.255.197/live/program/live/cqws/1300000/mnf.m3u8#http://39.135.138.59:18890/PLTV/88888910/224/3221225692/index.m3u8#http://39.134.66.110/PLTV/88888888/224/3221225963/index.m3u8#http://39.134.115.163:8080/PLTV/88888910/224/3221225734/index.m3u8#http://39.134.115.163:8080/PLTV/88888910/224/3221225692/index.m3u8#http://39.134.115.163:8080/PLTV/88888910/224/3221225734/index.m3u8#http://39.135.138.59:18890/PLTV/88888910/224/3221225692/index.m3u8#http://39.135.49.209:6610/PLTV/88888888/224/3221225831/1.m3u8?servicetype=1#http://39.135.49.209:6610/PLTV/88888888/224/3221225949/1.m3u8?servicetype=1#http://39.135.49.209:6610/PLTV/88888888/224/3221227240/1.m3u8?servicetype=1#http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226202/index.m3u8#http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226202/index.m3u8#http://171.108.239.90:8181/tsfile/live/1074_1.m3u8#http://59.44.10.113:9901/tsfile/live/1020_1.m3u8#http://39.135.55.105:6610/PLTV/88888888/224/3221225831/index.m3u8?servicetype=1#http://39.135.55.105:6610/PLTV/88888888/224/3221227240/index.m3u8?servicetype=1#http://39.134.115.163:8080/PLTV/88888910/224/3221225692/index.m3u8#http://39.134.116.30:8080/PLTV/88888910/224/3221225692/index.m3u8#http://39.135.138.59:18890/PLTV/88888910/224/3221225734/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225612/index.m3u8?fmt=ts2hls#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225692/index.m3u8
深圳卫视,http://39.135.138.60:18890/PLTV/88888910/224/3221225741/index.m3u8#http://39.135.138.59:18890/PLTV/88888910/224/3221225700/index.m3u8#http://39.134.66.110/PLTV/88888888/224/3221225668/index.m3u8#http://140.207.241.3:8080/live/program/live/szwshd/4000000/mnf.m3u8#http://39.135.138.59:18890/PLTV/88888910/224/3221225700/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225739/index.m3u8#http://39.135.49.209:6610/PLTV/88888888/224/3221225848/1.m3u8?servicetype=1#http://39.135.49.209:6610/PLTV/88888888/224/3221225938/1.m3u8?servicetype=1#http://39.135.49.209:6610/PLTV/88888888/224/3221227242/1.m3u8?servicetype=1#http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225801/index.m3u8#http://171.108.239.90:8181/tsfile/live/1065_1.m3u8#http://59.44.10.113:9901/tsfile/live/1023_1.m3u8#http://39.135.55.105:6610/PLTV/88888888/224/3221225848/index.m3u8?servicetype=1#http://39.135.55.105:6610/PLTV/88888888/224/3221227242/index.m3u8?servicetype=1#http://39.134.115.163:8080/PLTV/88888910/224/3221225700/index.m3u8#http://39.134.115.163:8080/PLTV/88888910/224/3221225700/index.m3u8#http://39.134.115.163:8080/PLTV/88888910/224/3221225741/index.m3u8#http://shbu.live.bestvcdn.com.cn:8080/live/program/live/szwshd/4000000/mnf.m3u8
湖南卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225745/index.m3u8#http://39.135.138.60:18890/PLTV/88888910/224/3221225745/index.m3u8#http://39.134.65.162/PLTV/88888888/224/3221225506/index.m3u8#http://39.135.138.59:18890/PLTV/88888910/224/3221225704/index.m3u8#http://39.134.66.66/PLTV/88888888/224/3221225506/index.m3u8#http://39.134.66.110/PLTV/88888888/224/3221225977/index.m3u8#http://39.134.66.110/PLTV/88888888/224/3221225506/index.m3u8#http://39.135.138.59:18890/PLTV/88888910/224/3221225704/index.m3u8#http://39.135.49.209:6610/PLTV/88888888/224/3221225827/1.m3u8?servicetype=1#http://39.135.49.209:6610/PLTV/88888888/224/3221227232/1.m3u8?servicetype=1#http://39.135.49.209:6610/PLTV/88888888/224/3221226924/1.m3u8?servicetype=1#http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226211/index.m3u8#http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225799/index.m3u8#http://171.108.239.90:8181/tsfile/live/1060_1.m3u8#http://59.44.10.113:9901/tsfile/live/1106_1.m3u8#http://39.135.55.105:6610/PLTV/88888888/224/3221225827/index.m3u8?servicetype=1#http://39.135.55.105:6610/PLTV/88888888/224/3221227232/index.m3u8?servicetype=1#http://39.134.115.163:8080/PLTV/88888910/224/3221225704/index.m3u8#http://39.134.115.163:8080/PLTV/88888910/224/3221225704/index.m3u8#http://39.134.115.163:8080/PLTV/88888910/224/3221225745/index.m3u8#http://39.134.66.2/PLTV/88888888/224/3221225506/index.m3u8#http://39.134.66.66/PLTV/88888888/224/3221225506/index.m3u8#http://39.135.138.58:18890/PLTV/88888888/224/3221225704/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225704/index.m3u8
浙江卫视,http://39.135.138.60:18890/PLTV/88888910/224/3221225744/index.m3u8#http://39.135.138.59:18890/PLTV/88888910/224/3221225703/index.m3u8#http://39.134.66.110/PLTV/88888888/224/3221225880/index.m3u8#http://140.207.241.3:8080/live/program/live/zjwshd/4000000/mnf.m3u8#http://39.134.66.66/PLTV/88888888/224/3221225514/index.m3u8#http://39.134.115.163:8080/PLTV/88888910/224/3221225703/index.m3u8#http://39.134.115.163:8080/PLTV/88888910/224/3221225744/index.m3u8#http://39.135.138.59:18890/PLTV/88888910/224/3221225703/index.m3u8#http://39.135.49.209:6610/PLTV/88888888/224/3221225825/1.m3u8?servicetype=1#http://39.135.49.209:6610/PLTV/88888888/224/3221225934/1.m3u8?servicetype=1#http://39.135.49.209:6610/PLTV/88888888/224/3221227193/1.m3u8?servicetype=1#http://39.135.49.209:6610/PLTV/88888888/224/3221225870/1.m3u8?servicetype=1#http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225798/index.m3u8#http://171.108.239.90:8181/tsfile/live/1063_1.m3u8#http://39.135.55.105:6610/PLTV/88888888/224/3221225825/index.m3u8?servicetype=1#http://39.135.55.105:6610/PLTV/88888888/224/3221225870/index.m3u8?servicetype=1#http://39.135.55.105:6610/PLTV/88888888/224/3221227193/index.m3u8?servicetype=1#http://39.134.115.163:8080/PLTV/88888910/224/3221225703/index.m3u8#http://183.207.249.34:80/PLTV/4/224/3221227393/index.m3u8?#http://39.134.66.2/PLTV/88888888/224/3221225514/index.m3u8#http://39.134.66.66/PLTV/88888888/224/3221225514/index.m3u8#http://39.135.138.58:18890/PLTV/88888888/224/3221225703/index.m3u8#http://hw-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8#http://hw-m-l.cztv.com/channels/lantian/channel01/1080p.m3u8#http://hw-m-l.cztv.com/channels/lantian/channel13/1080p.m3u8#http://hw-m-l.cztv.com/channels/lantian/channel15/1080p.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225491/index.m3u8?fmt=ts2hls#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225703/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225744/index.m3u8#http://yd-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8#http://yd-m-l.cztv.com/channels/lantian/channel01/1080p.m3u8#http://yd-m-l.cztv.com/channels/lantian/channel13/1080p.m3u8#http://yd-m-l.cztv.com/channels/lantian/channel15/1080p.m3u8
辽宁卫视,http://39.135.138.60:18890/PLTV/88888910/224/3221225735/index.m3u8#http://39.135.138.59:18890/PLTV/88888910/224/3221225696/index.m3u8#http://39.134.115.163:8080/PLTV/88888910/224/3221225735/index.m3u8#http://140.207.241.3:8080/live/program/live/lnwshd/4000000/mnf.m3u8#http://39.135.138.59:18890/PLTV/88888910/224/3221225696/index.m3u8#http://39.135.49.209:6610/PLTV/88888888/224/3221225832/1.m3u8?servicetype=1#http://39.135.49.209:6610/PLTV/88888888/224/3221227141/1.m3u8?servicetype=1#http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226201/index.m3u8#http://171.108.239.90:8181/tsfile/live/1088_1.m3u8#http://59.44.10.113:9901/tsfile/live/1061_1.m3u8#http://39.135.55.105:6610/PLTV/88888888/224/3221225832/index.m3u8?servicetype=1#http://39.135.55.105:6610/PLTV/88888888/224/3221227141/index.m3u8?servicetype=1#http://39.134.115.163:8080/PLTV/88888910/224/3221225696/index.m3u8#http://117.148.179.160/PLTV/88888888/224/3221231802/index.m3u8#http://39.134.115.163:8080/PLTV/88888910/224/3221225696/index.m3u8#http://39.134.115.163:8080/PLTV/88888910/224/3221225735/index.m3u8#http://39.134.66.66/PLTV/88888888/224/3221225499/index.m3u8#http://39.135.138.58:18890/PLTV/88888888/224/3221225696/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225696/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225735/index.m3u8#http://shbu.live.bestvcdn.com.cn:8080/live/program/live/lnwshd/4000000/mnf.m3u8
江西卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225746/index.m3u8#http://39.135.138.59:18890/PLTV/88888910/224/3221225705/index.m3u8#http://39.134.115.163:8080/PLTV/88888910/224/3221225746/index.m3u8#http://140.207.241.3:8080/live/program/live/jxwshd/4000000/mnf.m3u8#http://39.135.138.59:18890/PLTV/88888910/224/3221225705/index.m3u8#http://39.135.49.209:6610/PLTV/88888888/224/3221225834/1.m3u8?servicetype=1#http://39.135.49.209:6610/PLTV/88888888/224/3221227022/1.m3u8?servicetype=1#http://39.135.49.209:6610/PLTV/88888888/224/3221227209/1.m3u8?servicetype=1#http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225764/index.m3u8#http://171.108.239.90:8181/tsfile/live/1090_1.m3u8#http://59.44.10.113:9901/tsfile/live/1056_1.m3u8#http://39.135.55.105:6610/PLTV/88888888/224/3221225834/index.m3u8?servicetype=1#http://39.135.55.105:6610/PLTV/88888888/224/3221227209/index.m3u8?servicetype=1#http://39.134.115.163:8080/PLTV/88888910/224/3221225705/index.m3u8#http://140.207.241.2:8080/live/program/live/jxwshd/4000000/mnf.m3u8#http://39.134.115.163:8080/PLTV/88888910/224/3221225705/index.m3u8#http://39.134.115.163:8080/PLTV/88888910/224/3221225746/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225705/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225746/index.m3u8#http://shbu.live.bestvcdn.com.cn:8080/live/program/live/jxwshd/4000000/mnf.m3u8
江苏卫视,http://117.148.179.175/PLTV/88888888/224/3221231447/index.m3u8#http://183.207.255.197/live/program/live/jswshd/2300000/mnf.m3u8#http://39.135.138.59:18890/PLTV/88888910/224/3221225702/index.m3u8#http://39.134.66.110/PLTV/88888888/224/3221225882/index.m3u8#http://39.134.66.110/PLTV/88888888/224/3221225503/index.m3u8#http://39.134.115.163:8080/PLTV/88888910/224/3221225743/index.m3u8#http://140.207.241.3:8080/live/program/live/jswshd/4000000/mnf.m3u8#http://39.134.66.66/PLTV/88888888/224/3221225503/index.m3u8#http://39.134.115.163:8080/PLTV/88888910/224/3221225702/index.m3u8#http://39.134.66.110/PLTV/88888888/224/3221225503/index.m3u8#http://39.134.66.110/PLTV/88888888/224/3221225882/index.m3u8#http://39.135.138.59:18890/PLTV/88888910/224/3221225702/index.m3u8#http://39.135.49.209:6610/PLTV/88888888/224/3221227160/1.m3u8?servicetype=1#http://39.135.49.209:6610/PLTV/88888888/224/3221225847/1.m3u8?servicetype=1#http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225800/index.m3u8#http://171.108.239.90:8181/tsfile/live/1064_1.m3u8#http://59.44.10.113:9901/tsfile/live/1010_1.m3u8#http://39.135.55.105:6610/PLTV/88888888/224/3221225847/index.m3u8?servicetype=1#http://39.135.55.105:6610/PLTV/88888888/224/3221227160/index.m3u8?servicetype=1#http://39.134.115.163:8080/PLTV/88888910/224/3221225702/index.m3u8#http://39.134.115.163:8080/PLTV/88888910/224/3221225702/index.m3u8#http://39.134.115.163:8080/PLTV/88888910/224/3221225743/index.m3u8#http://39.134.66.2/PLTV/88888888/224/3221225503/index.m3u8#http://39.134.66.66/PLTV/88888888/224/3221225503/index.m3u8#http://39.135.138.58:18890/PLTV/88888910/224/3221225702/index.m3u8#http://shbu.live.bestvcdn.com.cn:8080/live/program/live/jswshd/4000000/mnf.m3u8
东方卫视,http://183.207.255.197/live/program/live/hddfws/2300000/mnf.m3u8#http://39.135.138.59:18890/PLTV/88888910/224/3221225659/index.m3u8#http://39.134.66.110/PLTV/88888888/224/3221225865/index.m3u8#http://140.207.241.3:8080/live/program/live/hddfws/4000000/mnf.m3u8#http://39.135.49.209:6610/PLTV/88888888/224/3221227059/1.m3u8?servicetype=1#http://39.135.49.209:6610/PLTV/88888888/224/3221227040/1.m3u8?servicetype=1#http://39.135.49.209:6610/PLTV/88888888/224/3221226560/1.m3u8?servicetype=1#http://39.135.49.209:6610/PLTV/88888888/224/3221225828/1.m3u8?servicetype=1#http://39.135.49.209:6610/PLTV/88888888/224/3221226895/1.m3u8?servicetype=1#http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225797/index.m3u8#http://171.108.239.90:8181/tsfile/live/1061_1.m3u8#http://59.44.10.113:9901/tsfile/live/1055_1.m3u8#http://39.135.55.105:6610/PLTV/88888888/224/3221225828/index.m3u8?servicetype=1#http://39.135.55.105:6610/PLTV/88888888/224/3221226560/index.m3u8?servicetype=1#http://39.135.55.105:6610/PLTV/88888888/224/3221226603/index.m3u8?servicetype=1#http://39.135.55.105:6610/PLTV/88888888/224/3221227059/index.m3u8?servicetype=1#http://39.135.55.105:6610/PLTV/88888888/224/3221226895/index.m3u8?servicetype=1#http://39.134.115.163:8080/PLTV/88888910/224/3221225658/index.m3u8#http://117.148.179.160/PLTV/88888888/224/3221231738/index.m3u8#http://39.134.115.163:8080/PLTV/88888910/224/3221225658/index.m3u8#http://39.134.115.163:8080/PLTV/88888910/224/3221225659/index.m3u8#http://39.134.66.66/PLTV/88888888/224/3221225672/index.m3u8#http://39.135.138.58:18890/PLTV/88888888/224/3221225659/index.m3u8#http://39.135.138.59:18890/PLTV/88888910/224/3221225659/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225658/index.m3u8#http://shbu.live.bestvcdn.com.cn:8080/live/program/live/hddfws/4000000/mnf.m3u8
广东卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225701/index.m3u8#http://39.134.66.110/PLTV/88888888/224/3221225966/index.m3u8#http://39.134.115.163:8080/PLTV/88888910/224/3221225742/index.m3u8#http://140.207.241.3:8080/live/program/live/gdwshd/4000000/mnf.m3u8#http://39.135.138.59:18890/PLTV/88888910/224/3221225701/index.m3u8#http://39.135.49.209:6610/PLTV/88888888/224/3221225824/1.m3u8?servicetype=1#http://39.135.49.209:6610/PLTV/88888888/224/3221227164/1.m3u8?servicetype=1#http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225803/index.m3u8#http://171.108.239.90:8181/tsfile/live/1059_1.m3u8#http://59.44.10.113:9901/tsfile/live/1022_1.m3u8#http://39.135.55.105:6610/PLTV/88888888/224/3221225824/index.m3u8?servicetype=1#http://39.135.55.105:6610/PLTV/88888888/224/3221227164/index.m3u8?servicetype=1#http://39.134.115.163:8080/PLTV/88888910/224/3221225701/index.m3u8#http://39.134.115.163:8080/PLTV/88888910/224/3221225701/index.m3u8#http://39.134.115.163:8080/PLTV/88888910/224/3221225742/index.m3u8#http://39.135.138.59:18890/PLTV/88888910/224/3221225742/index.m3u8#http://cm.wshls.homecdn.com/live/1bd69.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225597/index.m3u8?fmt=ts2hls#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225701/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225742/index.m3u8#http://shbu.live.bestvcdn.com.cn:8080/live/program/live/gdwshd/4000000/mnf.m3u8
天津卫视,http://117.148.179.146/PLTV/88888888/224/3221228905/index.m3u8#http://39.135.138.59:18890/PLTV/88888910/224/3221225698/index.m3u8#http://39.134.66.110/PLTV/88888888/224/3221225878/index.m3u8#http://140.207.241.3:8080/live/program/live/tjwshd/4000000/mnf.m3u8#http://39.135.138.59:18890/PLTV/88888910/224/3221225698/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225740/index.m3u8#http://39.135.49.209:6610/PLTV/88888888/224/3221225830/1.m3u8?servicetype=1#http://39.135.49.209:6610/PLTV/88888888/224/3221225941/1.m3u8?servicetype=1#http://39.135.49.209:6610/PLTV/88888888/224/3221227205/1.m3u8?servicetype=1#http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226204/index.m3u8#http://171.108.239.90:8181/tsfile/live/1066_1.m3u8#http://59.44.10.113:9901/tsfile/live/1011_1.m3u8#http://39.135.55.105:6610/PLTV/88888888/224/3221225830/index.m3u8?servicetype=1#http://39.135.55.105:6610/PLTV/88888888/224/3221227205/index.m3u8?servicetype=1#http://39.134.115.163:8080/PLTV/88888910/224/3221225698/index.m3u8#http://39.134.115.163:8080/PLTV/88888910/224/3221225698/index.m3u8#http://39.134.115.163:8080/PLTV/88888910/224/3221225739/index.m3u8#http://39.134.66.66/PLTV/88888888/224/3221225665/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225485/index.m3u8?fmt=ts2hls#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225698/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225739/index.m3u8
山东卫视,http://117.148.179.137/PLTV/88888888/224/3221227909/index.m3u8#http://39.135.138.59:18890/PLTV/88888910/224/3221225697/index.m3u8#http://39.134.115.163:8080/PLTV/88888910/224/3221225738/index.m3u8#http://140.207.241.3:8080/live/program/live/sdwshd/4000000/mnf.m3u8#http://39.135.138.59:18890/PLTV/88888910/224/3221225697/index.m3u8#http://39.135.49.209:6610/PLTV/88888888/224/3221225843/1.m3u8?servicetype=1#http://39.135.49.209:6610/PLTV/88888888/224/3221227236/1.m3u8?servicetype=1#http://39.135.49.209:6610/PLTV/88888888/224/3221226928/1.m3u8?servicetype=1#http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226209/index.m3u8#http://171.108.239.90:8181/tsfile/live/1083_1.m3u8#http://59.44.10.113:9901/tsfile/live/1039_1.m3u8#http://39.135.55.105:6610/PLTV/88888888/224/3221225843/index.m3u8?servicetype=1#http://39.135.55.105:6610/PLTV/88888888/224/3221227236/index.m3u8?servicetype=1#http://39.134.115.163:8080/PLTV/88888910/224/3221225697/index.m3u8#http://39.134.115.163:8080/PLTV/88888910/224/3221225697/index.m3u8#http://39.134.115.163:8080/PLTV/88888910/224/3221225738/index.m3u8#http://39.135.138.59:18890/PLTV/88888910/224/3221225738/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225484/index.m3u8?fmt=ts2hls#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225738/index.m3u8#http://shbu.live.bestvcdn.com.cn:8080/live/program/live/sdwshd/4000000/mnf.m3u8
湖北卫视,http://117.148.179.142/PLTV/88888888/224/3221231888/index.m3u8#http://39.135.138.59:18890/PLTV/88888910/224/3221225699/index.m3u8#http://39.134.66.110/PLTV/88888888/224/3221225871/index.m3u8#http://140.207.241.3:8080/live/program/live/hbwshd/4000000/mnf.m3u8#http://39.134.115.163:8080/PLTV/88888910/224/3221225699/index.m3u8#http://39.134.115.163:8080/PLTV/88888910/224/3221225740/index.m3u8#http://39.134.66.66/PLTV/88888888/224/3221225569/index.m3u8#http://39.135.138.58:18890/PLTV/88888910/224/3221225699/index.m3u8#http://39.135.138.59:18890/PLTV/88888910/224/3221225699/index.m3u8#http://117.169.120.140:8080/live/hdhubeistv/.m3u8#http://39.135.49.209:6610/PLTV/88888888/224/3221225840/1.m3u8?servicetype=1#http://39.135.49.209:6610/PLTV/88888888/224/3221227111/1.m3u8?servicetype=1#http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226206/index.m3u8#http://171.108.239.90:8181/tsfile/live/1082_1.m3u8#http://59.44.10.113:9901/tsfile/live/1040_1.m3u8#http://39.135.55.105:6610/PLTV/88888888/224/3221225840/index.m3u8?servicetype=1#http://39.135.55.105:6610/PLTV/88888888/224/3221227111/index.m3u8?servicetype=1#http://39.134.115.163:8080/PLTV/88888910/224/3221225699/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225699/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225740/index.m3u8#http://shbu.live.bestvcdn.com.cn:8080/live/program/live/hbwshd/4000000/mnf.m3u8
安徽卫视,http://117.148.179.177/PLTV/88888888/224/3221230215/index.m3u8#http://183.207.255.197/live/program/live/ahwshd/2300000/mnf.m3u8#http://39.135.138.59:18890/PLTV/88888910/224/3221225691/index.m3u8#http://140.207.241.3:8080/live/program/live/ahwshd/4000000/mnf.m3u8#http://shbu.live.bestvcdn.com.cn:8080/live/program/live/ahwshd/4000000/mnf.m3u8#http://39.135.34.144:8080/000000001000/1000000001000020780/index.m3u8?test/PLTV/=02#http://117.148.179.177/PLTV/88888888/224/3221230215/index.m3u8#http://39.134.115.163:8080/PLTV/88888910/224/3221225691/index.m3u8#http://39.134.115.163:8080/PLTV/88888910/224/3221225737/index.m3u8#http://39.135.138.59:18890/PLTV/88888910/224/3221225691/index.m3u8#http://125.210.152.19:9090/live/hszx-ahtv-h264.m3u8#http://183.207.249.15/PLTV/3/224/3221225634/index.m3u8#http://39.135.49.209:6610/PLTV/88888888/224/3221225844/1.m3u8?servicetype=1#http://39.135.49.209:6610/PLTV/88888888/224/3221227178/1.m3u8?servicetype=1#http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226203/index.m3u8#http://171.108.239.90:8181/tsfile/live/1089_1.m3u8#http://59.44.10.113:9901/tsfile/live/1057_1.m3u8#http://39.135.55.105:6610/PLTV/88888888/224/3221225844/index.m3u8?servicetype=1#http://39.135.55.105:6610/PLTV/88888888/224/3221227178/index.m3u8?servicetype=1#http://39.134.115.163:8080/PLTV/88888910/224/3221225691/index.m3u8
